Rural_Status,Gender,BIPOC_Status,FirstGen_Status,Pell_Recepient,EntryYear,Fall_Sem,Retained_or_not
0,F,0,0,0,2016,4thFall,0.0
1,M,0,0,0,2017,2ndFall,1.0
1,M,0,0,0,2017,3rdFall,1.0
1,M,0,0,0,2017,4thFall,1.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,1.0
0,M,1,0,0,2016,2ndFall,1.0
0,M,1,0,0,2016,3rdFall,1.0
0,M,1,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,1,1,2016,2ndFall,1.0
0,F,0,1,1,2016,3rdFall,1.0
0,F,0,1,1,2016,4thFall,1.0
0,M,1,1,1,2015,2ndFall,1.0
0,M,1,1,1,2015,3rdFall,0.0
0,M,1,1,1,2015,4thFall,1.0
1,M,0,1,1,2016,2ndFall,1.0
1,M,0,1,1,2016,3rdFall,1.0
1,M,0,1,1,2016,4thFall,0.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,0.0
0,F,0,0,0,2016,4thFall,0.0
0,M,0,0,0,2015,2ndFall,1.0
0,M,0,0,0,2015,3rdFall,1.0
0,M,0,0,0,2015,4thFall,1.0
0,M,0,1,0,2015,2ndFall,1.0
0,M,0,1,0,2015,3rdFall,1.0
0,M,0,1,0,2015,4thFall,1.0
1,M,0,0,0,2015,2ndFall,1.0
1,M,0,0,0,2015,3rdFall,1.0
1,M,0,0,0,2015,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,1,1,1,2017,2ndFall,1.0
0,M,1,1,1,2017,3rdFall,1.0
0,M,1,1,1,2017,4thFall,1.0
0,F,1,0,1,2016,2ndFall,1.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,F,1,0,1,2016,2ndFall,1.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,F,1,1,1,2015,2ndFall,1.0
0,F,1,1,1,2015,3rdFall,0.0
0,F,1,1,1,2015,4thFall,0.0
0,M,1,1,1,2015,2ndFall,1.0
0,M,1,1,1,2015,3rdFall,1.0
0,M,1,1,1,2015,4thFall,1.0
0,F,1,1,1,2017,2ndFall,1.0
0,F,1,1,1,2017,3rdFall,1.0
0,F,1,1,1,2017,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,1,2017,2ndFall,1.0
0,M,0,0,1,2017,3rdFall,1.0
0,M,0,0,1,2017,4thFall,1.0
0,M,1,1,0,2016,2ndFall,1.0
0,M,1,1,0,2016,3rdFall,1.0
0,M,1,1,0,2016,4thFall,0.0
0,F,1,1,1,2015,2ndFall,1.0
0,F,1,1,1,2015,3rdFall,1.0
0,F,1,1,1,2015,4thFall,1.0
0,M,0,0,0,2015,2ndFall,0.0
0,M,0,0,0,2015,3rdFall,0.0
0,M,0,0,0,2015,4thFall,0.0
0,F,0,0,0,2015,2ndFall,1.0
0,F,0,0,0,2015,3rdFall,1.0
0,F,0,0,0,2015,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,1.0
0,F,1,1,1,2017,2ndFall,1.0
0,F,1,1,1,2017,3rdFall,1.0
0,F,1,1,1,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,1,0,0,2016,2ndFall,1.0
0,M,1,0,0,2016,3rdFall,1.0
0,M,1,0,0,2016,4thFall,1.0
0,M,1,0,0,2016,2ndFall,0.0
0,M,1,0,0,2016,3rdFall,1.0
0,M,1,0,0,2016,4thFall,1.0
0,F,1,1,1,2016,2ndFall,1.0
0,F,1,1,1,2016,3rdFall,1.0
0,F,1,1,1,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,1,0,2016,2ndFall,0.0
0,M,0,1,0,2016,3rdFall,0.0
0,M,0,1,0,2016,4thFall,0.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,0,1,2016,2ndFall,1.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,1.0
0,M,1,0,1,2015,2ndFall,1.0
0,M,1,0,1,2015,3rdFall,1.0
0,M,1,0,1,2015,4thFall,1.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,0.0
0,M,0,0,0,2016,4thFall,0.0
0,M,1,1,1,2016,2ndFall,1.0
0,M,1,1,1,2016,3rdFall,0.0
0,M,1,1,1,2016,4thFall,0.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,0.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2015,2ndFall,0.0
0,M,0,0,0,2015,3rdFall,0.0
0,M,0,0,0,2015,4thFall,0.0
0,F,0,1,0,2015,2ndFall,1.0
0,F,0,1,0,2015,3rdFall,1.0
0,F,0,1,0,2015,4thFall,1.0
0,M,0,0,0,2016,2ndFall,0.0
0,M,0,0,0,2016,3rdFall,0.0
0,M,0,0,0,2016,4thFall,0.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,1.0
0,M,1,0,1,2016,2ndFall,1.0
0,M,1,0,1,2016,3rdFall,1.0
0,M,1,0,1,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,1,1,1,2016,2ndFall,0.0
0,M,1,1,1,2016,3rdFall,0.0
0,M,1,1,1,2016,4thFall,0.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,0.0
0,M,0,0,0,2016,4thFall,0.0
0,M,0,0,0,2015,2ndFall,1.0
0,M,0,0,0,2015,3rdFall,1.0
0,M,0,0,0,2015,4thFall,1.0
0,F,0,0,1,2015,2ndFall,1.0
0,F,0,0,1,2015,3rdFall,1.0
0,F,0,0,1,2015,4thFall,1.0
0,M,1,0,0,2016,2ndFall,1.0
0,M,1,0,0,2016,3rdFall,0.0
0,M,1,0,0,2016,4thFall,0.0
0,M,0,0,0,2015,2ndFall,1.0
0,M,0,0,0,2015,3rdFall,1.0
0,M,0,0,0,2015,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,1,0,2015,2ndFall,0.0
0,F,0,1,0,2015,3rdFall,0.0
0,F,0,1,0,2015,4thFall,0.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,1,0,1,2017,2ndFall,1.0
0,M,1,0,1,2017,3rdFall,1.0
0,M,1,0,1,2017,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,0.0
0,M,0,0,0,2016,4thFall,0.0
0,M,1,0,1,2016,2ndFall,0.0
0,M,1,0,1,2016,3rdFall,0.0
0,M,1,0,1,2016,4thFall,0.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2015,2ndFall,1.0
0,M,0,0,0,2015,3rdFall,1.0
0,M,0,0,0,2015,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
1,M,0,0,0,2015,2ndFall,1.0
1,M,0,0,0,2015,3rdFall,1.0
1,M,0,0,0,2015,4thFall,1.0
0,M,1,0,0,2016,2ndFall,1.0
0,M,1,0,0,2016,3rdFall,1.0
0,M,1,0,0,2016,4thFall,1.0
0,F,0,0,0,2015,2ndFall,1.0
0,F,0,0,0,2015,3rdFall,1.0
0,F,0,0,0,2015,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,M,0,1,0,2016,2ndFall,1.0
0,M,0,1,0,2016,3rdFall,1.0
0,M,0,1,0,2016,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2015,2ndFall,1.0
0,M,0,0,0,2015,3rdFall,1.0
0,M,0,0,0,2015,4thFall,1.0
0,M,1,0,0,2017,2ndFall,0.0
0,M,1,0,0,2017,3rdFall,0.0
0,M,1,0,0,2017,4thFall,0.0
0,F,0,1,0,2016,2ndFall,1.0
0,F,0,1,0,2016,3rdFall,1.0
0,F,0,1,0,2016,4thFall,1.0
0,F,0,0,0,2015,2ndFall,0.0
0,F,0,0,0,2015,3rdFall,0.0
0,F,0,0,0,2015,4thFall,0.0
0,M,1,0,0,2015,2ndFall,1.0
0,M,1,0,0,2015,3rdFall,1.0
0,M,1,0,0,2015,4thFall,0.0
0,F,0,1,1,2015,2ndFall,1.0
0,F,0,1,1,2015,3rdFall,1.0
0,F,0,1,1,2015,4thFall,1.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,0.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,1,0,1,2016,2ndFall,1.0
0,M,1,0,1,2016,3rdFall,1.0
0,M,1,0,1,2016,4thFall,1.0
0,F,1,1,0,2017,2ndFall,0.0
0,F,1,1,0,2017,3rdFall,0.0
0,F,1,1,0,2017,4thFall,0.0
1,F,0,0,1,2015,2ndFall,1.0
1,F,0,0,1,2015,3rdFall,1.0
1,F,0,0,1,2015,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,0,0,2016,2ndFall,1.0
0,F,1,0,0,2016,3rdFall,1.0
0,F,1,0,0,2016,4thFall,1.0
0,F,1,1,1,2017,2ndFall,0.0
0,F,1,1,1,2017,3rdFall,0.0
0,F,1,1,1,2017,4thFall,1.0
0,F,1,1,1,2017,2ndFall,1.0
0,F,1,1,1,2017,3rdFall,1.0
0,F,1,1,1,2017,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,1,2016,2ndFall,1.0
0,M,0,0,1,2016,3rdFall,1.0
0,M,0,0,1,2016,4thFall,1.0
0,M,0,0,0,2015,2ndFall,1.0
0,M,0,0,0,2015,3rdFall,1.0
0,M,0,0,0,2015,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,0,1,2016,2ndFall,0.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,F,1,1,1,2016,2ndFall,0.0
0,F,1,1,1,2016,3rdFall,0.0
0,F,1,1,1,2016,4thFall,0.0
0,M,0,1,0,2015,2ndFall,1.0
0,M,0,1,0,2015,3rdFall,1.0
0,M,0,1,0,2015,4thFall,1.0
0,M,1,1,1,2015,2ndFall,1.0
0,M,1,1,1,2015,3rdFall,1.0
0,M,1,1,1,2015,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,F,0,0,0,2017,2ndFall,0.0
0,F,0,0,0,2017,3rdFall,0.0
0,F,0,0,0,2017,4thFall,0.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2015,2ndFall,0.0
0,M,0,0,0,2015,3rdFall,0.0
0,M,0,0,0,2015,4thFall,0.0
0,M,0,1,1,2015,2ndFall,1.0
0,M,0,1,1,2015,3rdFall,1.0
0,M,0,1,1,2015,4thFall,1.0
0,M,1,1,0,2016,2ndFall,0.0
0,M,1,1,0,2016,3rdFall,0.0
0,M,1,1,0,2016,4thFall,0.0
0,M,0,0,1,2016,2ndFall,1.0
0,M,0,0,1,2016,3rdFall,1.0
0,M,0,0,1,2016,4thFall,1.0
1,M,0,0,0,2017,2ndFall,0.0
1,M,0,0,0,2017,3rdFall,0.0
1,M,0,0,0,2017,4thFall,0.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,1,1,2016,2ndFall,0.0
0,F,1,1,1,2016,3rdFall,0.0
0,F,1,1,1,2016,4thFall,0.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,1,2016,2ndFall,1.0
0,F,0,0,1,2016,3rdFall,1.0
0,F,0,0,1,2016,4thFall,1.0
0,F,0,1,1,2017,2ndFall,1.0
0,F,0,1,1,2017,3rdFall,1.0
0,F,0,1,1,2017,4thFall,1.0
0,F,0,1,0,2017,2ndFall,1.0
0,F,0,1,0,2017,3rdFall,1.0
0,F,0,1,0,2017,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,0.0
0,M,0,0,0,2017,4thFall,0.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,1,0,2015,2ndFall,1.0
0,F,0,1,0,2015,3rdFall,1.0
0,F,0,1,0,2015,4thFall,1.0
0,F,0,0,0,2015,2ndFall,1.0
0,F,0,0,0,2015,3rdFall,1.0
0,F,0,0,0,2015,4thFall,1.0
0,M,1,1,0,2015,2ndFall,1.0
0,M,1,1,0,2015,3rdFall,1.0
0,M,1,1,0,2015,4thFall,1.0
0,M,0,0,0,2015,2ndFall,1.0
0,M,0,0,0,2015,3rdFall,1.0
0,M,0,0,0,2015,4thFall,1.0
0,F,0,0,1,2015,2ndFall,0.0
0,F,0,0,1,2015,3rdFall,0.0
0,F,0,0,1,2015,4thFall,0.0
0,M,1,1,1,2015,2ndFall,1.0
0,M,1,1,1,2015,3rdFall,1.0
0,M,1,1,1,2015,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,M,1,1,0,2015,2ndFall,1.0
0,M,1,1,0,2015,3rdFall,1.0
0,M,1,1,0,2015,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,1,0,0,2016,2ndFall,1.0
0,M,1,0,0,2016,3rdFall,1.0
0,M,1,0,0,2016,4thFall,1.0
0,M,1,0,0,2017,2ndFall,1.0
0,M,1,0,0,2017,3rdFall,1.0
0,M,1,0,0,2017,4thFall,1.0
0,F,1,0,0,2017,2ndFall,1.0
0,F,1,0,0,2017,3rdFall,1.0
0,F,1,0,0,2017,4thFall,1.0
0,M,0,0,1,2016,2ndFall,1.0
0,M,0,0,1,2016,3rdFall,1.0
0,M,0,0,1,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,1,1,0,2016,2ndFall,1.0
0,M,1,1,0,2016,3rdFall,1.0
0,M,1,1,0,2016,4thFall,1.0
0,F,1,1,1,2017,2ndFall,1.0
0,F,1,1,1,2017,3rdFall,1.0
0,F,1,1,1,2017,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,F,1,1,0,2017,2ndFall,0.0
0,F,1,1,0,2017,3rdFall,1.0
0,F,1,1,0,2017,4thFall,0.0
1,F,1,0,1,2016,2ndFall,1.0
1,F,1,0,1,2016,3rdFall,1.0
1,F,1,0,1,2016,4thFall,1.0
0,F,1,0,1,2016,2ndFall,1.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,F,1,1,1,2017,2ndFall,1.0
0,F,1,1,1,2017,3rdFall,1.0
0,F,1,1,1,2017,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,F,1,0,1,2016,2ndFall,1.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,1,1,1,2017,2ndFall,1.0
0,M,1,1,1,2017,3rdFall,1.0
0,M,1,1,1,2017,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,1,2016,2ndFall,1.0
0,F,0,0,1,2016,3rdFall,1.0
0,F,0,0,1,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,1,0,0,2016,2ndFall,1.0
0,M,1,0,0,2016,3rdFall,1.0
0,M,1,0,0,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,0,1,2016,2ndFall,1.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,F,0,1,0,2017,2ndFall,1.0
0,F,0,1,0,2017,3rdFall,1.0
0,F,0,1,0,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,0.0
0,M,0,0,0,2016,4thFall,1.0
1,F,1,1,1,2017,2ndFall,1.0
1,F,1,1,1,2017,3rdFall,1.0
1,F,1,1,1,2017,4thFall,0.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,M,1,0,1,2016,2ndFall,1.0
0,M,1,0,1,2016,3rdFall,1.0
0,M,1,0,1,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,0.0
0,F,0,0,0,2016,4thFall,0.0
0,F,1,0,1,2017,2ndFall,1.0
0,F,1,0,1,2017,3rdFall,1.0
0,F,1,0,1,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,0.0
0,F,0,0,0,2016,4thFall,0.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,F,1,0,1,2016,2ndFall,1.0
0,F,1,0,1,2016,3rdFall,1.0
0,F,1,0,1,2016,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,1.0
0,F,0,0,0,2016,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,M,0,0,1,2017,2ndFall,1.0
0,M,0,0,1,2017,3rdFall,1.0
0,M,0,0,1,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,1,0,2016,2ndFall,1.0
0,M,0,1,0,2016,3rdFall,1.0
0,M,0,1,0,2016,4thFall,1.0
0,F,0,0,0,2016,2ndFall,1.0
0,F,0,0,0,2016,3rdFall,0.0
0,F,0,0,0,2016,4thFall,0.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,0,0,1,2016,2ndFall,1.0
0,F,0,0,1,2016,3rdFall,1.0
0,F,0,0,1,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,1,0,2016,2ndFall,1.0
0,F,1,1,0,2016,3rdFall,1.0
0,F,1,1,0,2016,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,M,0,0,0,2017,2ndFall,1.0
0,M,0,0,0,2017,3rdFall,1.0
0,M,0,0,0,2017,4thFall,1.0
0,F,0,0,1,2016,2ndFall,1.0
0,F,0,0,1,2016,3rdFall,1.0
0,F,0,0,1,2016,4thFall,1.0
0,M,0,0,0,2016,2ndFall,1.0
0,M,0,0,0,2016,3rdFall,1.0
0,M,0,0,0,2016,4thFall,1.0
0,F,1,0,1,2017,2ndFall,1.0
0,F,1,0,1,2017,3rdFall,1.0
0,F,1,0,1,2017,4thFall,1.0
0,F,0,0,0,2017,2ndFall,1.0
0,F,0,0,0,2017,3rdFall,1.0
0,F,0,0,0,2017,4thFall,1.0
0,F,1,1,0,2017,2ndFall,1.0
0,F,1,1,0,2017,3rdFall,1.0
